area,majoraxislength,minoraxislength,eccentricity,convexarea,equivdiameter,extent,perimeter,roundness,aspectration,class,clusters
9083,161.286,72.198,0.894,9248,107.54,0.737,381.023,0.786,2.234,gonen,2
8068,152.636,68.325,0.894,8322,101.353,0.577,367.587,0.75,2.234,gonen,1
9387,164.837,73.785,0.894,9665,109.325,0.794,392.526,0.766,2.234,gonen,2
7495,146.841,65.729,0.894,7640,97.688,0.591,346.415,0.785,2.234,gonen,1
8003,151.62,67.867,0.894,8154,100.944,0.64,358.612,0.782,2.234,gonen,1
8660,158.203,70.812,0.894,8860,105.006,0.681,376.367,0.768,2.234,gonen,2
9483,165.264,73.97,0.894,9691,109.882,0.598,391.768,0.776,2.234,gonen,2
8937,160.849,71.993,0.894,9167,106.672,0.608,383.167,0.765,2.234,gonen,2
8519,156.833,70.195,0.894,8752,104.148,0.585,373.95,0.766,2.234,gonen,2
8847,159.565,71.414,0.894,9011,106.134,0.618,378.064,0.778,2.234,gonen,2
8463,156.202,69.908,0.894,8681,103.805,0.559,370.973,0.773,2.234,gonen,2
10146,170.666,76.381,0.894,10408,113.659,0.601,412.0,0.751,2.234,gonen,2
7490,146.862,65.727,0.894,7640,97.655,0.672,348.588,0.775,2.234,gonen,1
6557,138.075,61.792,0.894,6781,91.371,0.737,330.98,0.752,2.235,gonen,1
6144,133.338,59.672,0.894,6308,88.447,0.574,316.933,0.769,2.235,gonen,3
6281,134.156,60.038,0.894,6416,89.427,0.753,321.421,0.764,2.235,gonen,3
9641,166.778,74.636,0.894,9901,110.794,0.56,404.044,0.742,2.235,gonen,2
6316,134.47,60.177,0.894,6439,89.676,0.793,322.313,0.764,2.235,gonen,3
9070,161.432,72.242,0.894,9226,107.463,0.589,382.558,0.779,2.235,gonen,2
9751,167.369,74.899,0.894,10019,111.424,0.576,399.687,0.767,2.235,gonen,2
8508,156.584,70.071,0.894,8761,104.08,0.593,372.682,0.77,2.235,gonen,2
8929,160.577,71.857,0.894,9167,106.624,0.601,382.1,0.769,2.235,gonen,2
9205,162.685,72.801,0.894,9495,108.26,0.659,390.435,0.759,2.235,gonen,2
6976,141.958,63.525,0.894,7202,94.245,0.67,338.341,0.766,2.235,gonen,1
8442,156.482,70.024,0.894,8616,103.676,0.628,370.819,0.771,2.235,gonen,2
7975,151.78,67.92,0.894,8153,100.767,0.572,365.142,0.752,2.235,gonen,1
9241,163.126,72.994,0.894,9542,108.471,0.628,395.415,0.743,2.235,gonen,2
7343,144.923,64.849,0.894,7484,96.692,0.714,341.005,0.794,2.235,gonen,1
8194,154.092,68.95,0.894,8410,102.142,0.591,366.461,0.767,2.235,gonen,2
9630,166.798,74.634,0.894,9956,110.731,0.568,398.271,0.763,2.235,gonen,2
8558,157.114,70.3,0.894,8834,104.386,0.602,374.301,0.768,2.235,gonen,2
9656,166.609,74.549,0.894,9955,110.88,0.714,402.038,0.751,2.235,gonen,2
8714,159.006,71.146,0.894,9062,105.333,0.603,389.75,0.721,2.235,gonen,2
7634,148.272,66.343,0.894,7760,98.59,0.575,350.675,0.78,2.235,gonen,1
6751,139.889,62.592,0.894,6885,92.713,0.563,331.284,0.773,2.235,gonen,1
8780,159.037,71.159,0.894,9112,105.731,0.745,378.997,0.768,2.235,gonen,2
8526,157.562,70.498,0.894,8850,104.19,0.749,380.253,0.741,2.235,gonen,2
8427,156.074,69.832,0.894,8642,103.584,0.612,370.728,0.77,2.235,gonen,2
6731,138.976,62.182,0.894,6877,92.575,0.631,328.376,0.784,2.235,gonen,1
9115,162.381,72.652,0.894,9331,107.729,0.613,386.028,0.769,2.235,gonen,2
8176,153.462,68.659,0.894,8398,102.029,0.694,365.467,0.769,2.235,gonen,2
8831,159.758,71.476,0.894,9034,106.038,0.607,378.362,0.775,2.235,gonen,2
7631,148.155,66.284,0.894,7853,98.57,0.666,358.041,0.748,2.235,gonen,1
8405,156.309,69.931,0.894,8701,103.448,0.565,373.525,0.757,2.235,gonen,2
8944,160.597,71.849,0.894,9124,106.714,0.6,380.803,0.775,2.235,gonen,2
8184,153.222,68.549,0.894,8343,102.079,0.618,362.508,0.783,2.235,gonen,1
8980,161.116,72.08,0.894,9221,106.928,0.577,383.846,0.766,2.235,gonen,2
7904,150.552,67.35,0.894,8089,100.318,0.786,356.485,0.782,2.235,gonen,1
8447,155.966,69.771,0.894,8645,103.707,0.64,371.977,0.767,2.235,gonen,2
8859,159.649,71.419,0.894,9039,106.206,0.785,378.633,0.777,2.235,gonen,2
8699,159.012,71.133,0.894,9036,105.242,0.572,383.581,0.743,2.235,gonen,2
9359,164.643,73.645,0.894,9692,109.162,0.546,406.708,0.711,2.236,gonen,2
8604,157.488,70.443,0.894,8864,104.666,0.767,375.507,0.767,2.236,gonen,2
8956,160.565,71.818,0.894,9328,106.785,0.648,384.109,0.763,2.236,gonen,2
10109,170.187,76.12,0.894,10312,113.451,0.587,405.928,0.771,2.236,gonen,2
9200,163.169,72.976,0.894,9477,108.23,0.558,392.716,0.75,2.236,gonen,2
9164,162.579,72.713,0.894,9438,108.018,0.59,388.66,0.762,2.236,gonen,2
6193,133.651,59.772,0.894,6379,88.798,0.722,319.998,0.76,2.236,gonen,3
8955,160.559,71.803,0.894,9174,106.779,0.741,379.99,0.779,2.236,gonen,2
8748,158.271,70.78,0.894,8905,105.538,0.618,373.665,0.787,2.236,gonen,2
9441,165.231,73.887,0.894,9756,109.639,0.8,394.197,0.763,2.236,gonen,2
7960,151.543,67.766,0.894,8200,100.673,0.82,372.828,0.72,2.236,gonen,1
7833,150.444,67.273,0.894,7981,99.866,0.667,355.915,0.777,2.236,gonen,1
9578,165.902,74.185,0.894,9810,110.431,0.735,396.365,0.766,2.236,gonen,2
9778,167.828,75.046,0.894,10054,111.578,0.675,403.212,0.756,2.236,gonen,2
8939,160.006,71.548,0.894,9102,106.684,0.602,380.945,0.774,2.236,gonen,2
10093,171.07,76.494,0.894,10443,113.361,0.568,409.901,0.755,2.236,gonen,2
7572,147.91,66.138,0.894,7825,98.188,0.769,352.168,0.767,2.236,gonen,1
8041,152.344,68.12,0.894,8265,101.184,0.56,362.973,0.767,2.236,gonen,1
7969,151.984,67.957,0.894,8199,100.73,0.645,362.118,0.764,2.236,gonen,1
8391,155.501,69.53,0.894,8645,103.362,0.657,375.318,0.749,2.236,gonen,2
9008,161.54,72.23,0.894,9309,107.095,0.708,387.458,0.754,2.236,gonen,2
6788,140.493,62.818,0.894,6990,92.966,0.581,341.462,0.732,2.237,gonen,1
9518,165.148,73.841,0.894,9677,110.085,0.748,389.31,0.789,2.237,gonen,2
9096,162.061,72.461,0.894,9409,107.617,0.807,388.416,0.758,2.237,gonen,2
8714,158.396,70.821,0.894,8904,105.333,0.586,376.785,0.771,2.237,gonen,2
7559,147.504,65.95,0.894,7688,98.104,0.615,347.688,0.786,2.237,gonen,1
9773,167.569,74.918,0.894,10031,111.55,0.709,403.552,0.754,2.237,gonen,2
8998,160.776,71.881,0.894,9197,107.036,0.791,385.829,0.76,2.237,gonen,2
9211,163.118,72.928,0.894,9459,108.295,0.724,394.338,0.744,2.237,gonen,2
8051,152.927,68.371,0.894,8250,101.246,0.752,364.946,0.76,2.237,gonen,1
9662,166.649,74.506,0.894,9873,110.915,0.564,396.611,0.772,2.237,gonen,2
8713,158.676,70.94,0.894,8955,105.327,0.622,379.164,0.762,2.237,gonen,2
9749,167.754,74.997,0.895,9987,111.413,0.592,397.948,0.774,2.237,gonen,2
8589,157.328,70.335,0.895,8783,104.575,0.563,375.349,0.766,2.237,gonen,2
9111,162.164,72.496,0.895,9367,107.706,0.649,386.449,0.767,2.237,gonen,2
8181,153.66,68.694,0.895,8396,102.061,0.577,366.405,0.766,2.237,gonen,2
8951,161.009,71.979,0.895,9162,106.756,0.593,383.119,0.766,2.237,gonen,2
9476,165.038,73.779,0.895,9720,109.842,0.571,391.795,0.776,2.237,gonen,2
8522,156.766,70.081,0.895,8791,104.166,0.596,374.617,0.763,2.237,gonen,2
6821,140.142,62.647,0.895,6992,93.192,0.581,334.812,0.765,2.237,gonen,1
8791,159.106,71.124,0.895,9024,105.797,0.705,380.13,0.765,2.237,gonen,2
9640,166.221,74.303,0.895,9884,110.788,0.663,393.074,0.784,2.237,gonen,2
6405,136.517,61.024,0.895,6605,90.306,0.582,329.105,0.743,2.237,gonen,1
9185,162.512,72.644,0.895,9359,108.142,0.815,386.713,0.772,2.237,gonen,2
9508,165.33,73.902,0.895,9758,110.027,0.796,392.576,0.775,2.237,gonen,2
9729,167.445,74.847,0.895,9997,111.298,0.632,403.652,0.75,2.237,gonen,2
7503,146.985,65.701,0.895,7611,97.74,0.584,348.982,0.774,2.237,gonen,1
7782,150.101,67.092,0.895,7989,99.541,0.559,356.739,0.768,2.237,gonen,1
9776,167.779,74.993,0.895,9944,111.567,0.678,398.954,0.772,2.237,gonen,2
8948,160.623,71.794,0.895,9189,106.738,0.804,381.114,0.774,2.237,gonen,2
9905,168.908,75.495,0.895,10126,112.301,0.728,403.378,0.765,2.237,gonen,2
6579,137.973,61.666,0.895,6746,91.524,0.682,329.633,0.761,2.237,gonen,1
8010,152.04,67.953,0.895,8263,100.988,0.657,361.068,0.772,2.237,gonen,1
8630,157.585,70.431,0.895,8873,104.824,0.569,374.709,0.772,2.237,gonen,2
6269,134.189,59.974,0.895,6356,89.342,0.813,315.275,0.793,2.237,gonen,3
9167,162.404,72.582,0.895,9372,108.036,0.637,385.366,0.776,2.238,gonen,2
7353,145.996,65.248,0.895,7603,96.758,0.601,347.704,0.764,2.238,gonen,1
8489,156.373,69.886,0.895,8631,103.964,0.57,372.534,0.769,2.238,gonen,2
8433,156.289,69.844,0.895,8727,103.621,0.632,376.973,0.746,2.238,gonen,2
8464,156.453,69.917,0.895,8671,103.811,0.793,372.191,0.768,2.238,gonen,2
7987,152.265,68.043,0.895,8227,100.843,0.621,362.821,0.762,2.238,gonen,1
9274,163.081,72.876,0.895,9431,108.665,0.572,388.712,0.771,2.238,gonen,2
9417,164.796,73.641,0.895,9636,109.499,0.713,391.435,0.772,2.238,gonen,2
9743,167.447,74.824,0.895,10026,111.379,0.758,405.379,0.745,2.238,gonen,2
8920,160.217,71.593,0.895,9162,106.571,0.758,381.015,0.772,2.238,gonen,2
6437,136.673,61.071,0.895,6559,90.531,0.587,327.989,0.752,2.238,gonen,1
9199,162.364,72.55,0.895,9358,108.224,0.57,384.517,0.782,2.238,gonen,2
7515,147.186,65.768,0.895,7659,97.818,0.607,346.597,0.786,2.238,gonen,1
7659,149.052,66.598,0.895,7936,98.751,0.666,355.543,0.761,2.238,gonen,1
8519,156.908,70.108,0.895,8813,104.148,0.753,374.754,0.762,2.238,gonen,2
9517,166.032,74.184,0.895,9829,110.079,0.596,395.556,0.764,2.238,gonen,2
8677,158.557,70.841,0.895,8970,105.109,0.547,380.02,0.755,2.238,gonen,2
9499,165.69,74.028,0.895,9688,109.975,0.733,392.237,0.776,2.238,gonen,2
8793,159.085,71.076,0.895,8962,105.809,0.593,377.255,0.776,2.238,gonen,2
8595,157.653,70.435,0.895,8858,104.611,0.575,377.263,0.759,2.238,gonen,2
9337,164.179,73.347,0.895,9577,109.033,0.566,392.608,0.761,2.238,gonen,2
8190,153.942,68.774,0.895,8347,102.117,0.666,365.087,0.772,2.238,gonen,2
9433,165.114,73.764,0.895,9710,109.592,0.662,393.644,0.765,2.238,gonen,2
8857,160.333,71.627,0.895,9106,106.194,0.705,382.644,0.76,2.238,gonen,2
8837,159.192,71.117,0.895,8956,106.074,0.808,374.812,0.79,2.238,gonen,2
9180,162.788,72.724,0.895,9426,108.113,0.568,390.828,0.755,2.238,gonen,2
9104,162.271,72.492,0.895,9369,107.664,0.624,386.64,0.765,2.238,gonen,2
8507,156.463,69.897,0.895,8637,104.074,0.628,368.34,0.788,2.238,gonen,2
9372,164.334,73.412,0.895,9652,109.237,0.624,393.306,0.761,2.239,gonen,2
7866,150.603,67.278,0.895,8041,100.076,0.765,355.774,0.781,2.239,gonen,1
7425,145.841,65.15,0.895,7535,97.231,0.811,342.054,0.797,2.239,gonen,1
9880,168.744,75.379,0.895,10016,112.159,0.571,398.826,0.781,2.239,gonen,2
6619,137.855,61.58,0.895,6741,91.802,0.756,327.673,0.775,2.239,gonen,1
9443,164.736,73.587,0.895,9621,109.65,0.611,393.588,0.766,2.239,gonen,2
9842,168.412,75.229,0.895,10096,111.943,0.557,401.706,0.766,2.239,gonen,2
8968,160.568,71.721,0.895,9158,106.857,0.728,379.27,0.783,2.239,gonen,2
7650,148.633,66.389,0.895,7769,98.693,0.583,350.385,0.783,2.239,gonen,1
9073,161.762,72.252,0.895,9294,107.481,0.692,383.331,0.776,2.239,gonen,2
8659,158.386,70.742,0.895,8955,105.0,0.554,379.078,0.757,2.239,gonen,2
9378,163.934,73.22,0.895,9542,109.272,0.658,388.335,0.781,2.239,gonen,2
7076,143.245,63.979,0.895,7296,94.918,0.559,342.166,0.759,2.239,gonen,1
8330,155.232,69.332,0.895,8513,102.986,0.589,366.123,0.781,2.239,gonen,2
8662,158.235,70.673,0.895,8874,105.018,0.563,377.242,0.765,2.239,gonen,2
10020,170.437,76.123,0.895,10341,112.951,0.737,408.736,0.754,2.239,gonen,2
7450,146.722,65.53,0.895,7597,97.394,0.569,347.806,0.774,2.239,gonen,1
8975,161.11,71.955,0.895,9225,106.899,0.702,385.903,0.757,2.239,gonen,2
8649,158.416,70.747,0.895,9007,104.939,0.715,380.783,0.75,2.239,gonen,2
9666,167.33,74.727,0.895,10124,110.938,0.587,420.691,0.686,2.239,gonen,2
8707,158.43,70.752,0.895,8944,105.291,0.698,379.774,0.759,2.239,gonen,2
6684,138.957,62.055,0.895,6882,92.251,0.718,330.997,0.767,2.239,gonen,1
8651,157.84,70.487,0.895,8811,104.951,0.583,372.888,0.782,2.239,gonen,2
8981,161.817,72.261,0.895,9348,106.934,0.748,391.732,0.735,2.239,gonen,2
8912,160.196,71.536,0.895,9046,106.523,0.575,378.995,0.78,2.239,gonen,2
9533,165.635,73.962,0.895,9779,110.172,0.624,394.472,0.77,2.239,gonen,2
8711,158.882,70.946,0.895,8998,105.315,0.725,379.791,0.759,2.239,gonen,2
8643,157.488,70.323,0.895,8767,104.903,0.625,369.819,0.794,2.239,gonen,2
8572,157.276,70.227,0.895,8837,104.471,0.564,376.065,0.762,2.24,gonen,2
5830,129.547,57.845,0.895,5974,86.157,0.637,307.908,0.773,2.24,gonen,3
8053,152.703,68.184,0.895,8294,101.259,0.68,368.891,0.744,2.24,gonen,1
8040,152.318,68.011,0.895,8209,101.177,0.613,364.179,0.762,2.24,gonen,1
7988,151.913,67.83,0.895,8189,100.85,0.63,360.39,0.773,2.24,gonen,1
7389,145.883,65.138,0.895,7509,96.995,0.582,345.689,0.777,2.24,gonen,1
6928,141.558,63.206,0.895,7165,93.92,0.78,337.216,0.766,2.24,gonen,1
8686,158.872,70.935,0.895,9007,105.163,0.607,380.809,0.753,2.24,gonen,2
8139,153.673,68.614,0.895,8440,101.798,0.705,374.456,0.729,2.24,gonen,2
9168,163.177,72.856,0.895,9470,108.042,0.686,389.988,0.757,2.24,gonen,2
9280,163.525,73.01,0.895,9540,108.7,0.63,389.237,0.77,2.24,gonen,2
8235,154.123,68.808,0.895,8478,102.397,0.718,367.642,0.766,2.24,gonen,2
8469,156.664,69.942,0.895,8656,103.842,0.569,370.292,0.776,2.24,gonen,2
9650,166.861,74.491,0.895,9886,110.846,0.649,397.755,0.766,2.24,gonen,2
9349,164.307,73.351,0.895,9556,109.103,0.802,394.363,0.755,2.24,gonen,2
7971,152.281,67.981,0.895,8222,100.742,0.583,370.605,0.729,2.24,gonen,1
8196,154.301,68.881,0.895,8396,102.154,0.601,368.032,0.76,2.24,gonen,2
9063,161.785,72.222,0.895,9294,107.421,0.608,383.679,0.774,2.24,gonen,2
9123,162.094,72.36,0.895,9323,107.776,0.815,384.612,0.775,2.24,gonen,2
9480,165.28,73.781,0.895,9717,109.865,0.645,391.932,0.776,2.24,gonen,2
8455,156.136,69.697,0.895,8607,103.756,0.591,368.399,0.783,2.24,gonen,2
9012,161.165,71.941,0.895,9263,107.119,0.592,382.632,0.774,2.24,gonen,2
8344,156.054,69.659,0.895,8666,103.072,0.552,377.183,0.737,2.24,gonen,2
7054,143.438,64.027,0.895,7352,94.77,0.765,345.85,0.741,2.24,gonen,1
6038,132.179,59.001,0.895,6169,87.68,0.587,313.094,0.774,2.24,gonen,3
9278,163.893,73.157,0.895,9512,108.688,0.558,388.76,0.771,2.24,gonen,2
6851,140.953,62.916,0.895,7104,93.397,0.684,339.259,0.748,2.24,gonen,1
9007,160.964,71.848,0.895,9307,107.089,0.59,391.075,0.74,2.24,gonen,2
7454,146.373,65.335,0.895,7574,97.42,0.798,344.436,0.79,2.24,gonen,1
8778,159.349,71.126,0.895,9005,105.719,0.799,379.228,0.767,2.24,gonen,2
9518,165.758,73.986,0.895,9763,110.085,0.561,393.326,0.773,2.24,gonen,2
8625,157.828,70.447,0.895,8835,104.794,0.676,375.317,0.769,2.24,gonen,2
9144,162.43,72.499,0.895,9325,107.9,0.742,386.531,0.769,2.24,gonen,2
9212,162.382,72.475,0.895,9327,108.301,0.616,383.143,0.789,2.241,gonen,2
9124,162.275,72.428,0.895,9297,107.782,0.585,388.876,0.758,2.241,gonen,2
6935,141.715,63.251,0.895,7138,93.968,0.656,339.135,0.758,2.241,gonen,1
9686,166.87,74.477,0.895,9878,111.052,0.609,395.101,0.78,2.241,gonen,2
9217,163.045,72.769,0.895,9439,108.33,0.698,389.865,0.762,2.241,gonen,2
8419,156.291,69.754,0.895,8715,103.535,0.701,374.465,0.754,2.241,gonen,2
8576,156.994,70.068,0.895,8735,104.495,0.57,372.113,0.778,2.241,gonen,2
8403,155.552,69.424,0.895,8517,103.436,0.59,364.943,0.793,2.241,gonen,2
8354,156.249,69.733,0.895,8790,103.134,0.779,441.263,0.539,2.241,gonen,2
8972,160.934,71.824,0.895,9267,106.881,0.652,384.365,0.763,2.241,gonen,2
8760,158.997,70.959,0.895,9007,105.611,0.566,377.399,0.773,2.241,gonen,2
9295,164.211,73.285,0.895,9562,108.788,0.675,393.049,0.756,2.241,gonen,2
8478,156.98,70.057,0.895,8806,103.897,0.638,377.6,0.747,2.241,gonen,2
8691,158.37,70.676,0.895,8889,105.194,0.607,376.336,0.771,2.241,gonen,2
8129,153.551,68.523,0.895,8412,101.736,0.642,368.809,0.751,2.241,gonen,2
8369,155.589,69.432,0.895,8553,103.227,0.76,368.668,0.774,2.241,gonen,2
9142,161.931,72.262,0.895,9329,107.889,0.794,382.321,0.786,2.241,gonen,2
9180,162.864,72.678,0.895,9368,108.113,0.596,385.459,0.776,2.241,gonen,2
9901,169.333,75.564,0.895,10204,112.278,0.579,403.606,0.764,2.241,gonen,2
5712,128.552,57.365,0.895,5862,85.28,0.762,305.202,0.771,2.241,gonen,3
9637,167.451,74.723,0.895,9981,110.771,0.679,407.976,0.728,2.241,gonen,2
7660,148.867,66.43,0.895,7872,98.757,0.79,353.847,0.769,2.241,gonen,1
7718,149.025,66.499,0.895,7822,99.131,0.8,349.356,0.795,2.241,gonen,1
9748,167.965,74.95,0.895,10000,111.407,0.671,400.608,0.763,2.241,gonen,2
9552,166.488,74.29,0.895,9809,110.281,0.689,397.183,0.761,2.241,gonen,2
6945,141.861,63.3,0.895,7109,94.035,0.775,335.413,0.776,2.241,gonen,1
8972,161.003,71.841,0.895,9156,106.881,0.677,380.743,0.778,2.241,gonen,2
6585,138.302,61.711,0.895,6715,91.566,0.723,328.698,0.766,2.241,gonen,1
9030,161.675,72.14,0.895,9231,107.226,0.811,382.015,0.778,2.241,gonen,2
8552,157.196,70.14,0.895,8743,104.349,0.674,375.565,0.762,2.241,gonen,2
9576,166.243,74.176,0.895,9935,110.42,0.625,398.607,0.757,2.241,gonen,2
9132,162.36,72.44,0.895,9371,107.83,0.609,385.35,0.773,2.241,gonen,2
8637,157.584,70.309,0.895,8836,104.866,0.785,373.704,0.777,2.241,gonen,2
9512,165.475,73.829,0.895,9712,110.05,0.573,393.632,0.771,2.241,gonen,2
9396,164.65,73.458,0.895,9661,109.377,0.573,395.035,0.757,2.241,gonen,2
8553,156.902,70.002,0.895,8727,104.355,0.566,371.914,0.777,2.241,gonen,2
9167,163.177,72.799,0.895,9439,108.036,0.592,391.372,0.752,2.241,gonen,2
9304,164.097,73.209,0.895,9591,108.84,0.684,393.048,0.757,2.241,gonen,2
8157,154.034,68.72,0.895,8314,101.911,0.584,366.412,0.763,2.241,gonen,2
9250,163.546,72.962,0.895,9478,108.524,0.737,387.358,0.775,2.242,gonen,2
8426,156.23,69.698,0.895,8643,103.578,0.621,372.176,0.764,2.242,gonen,2
8833,159.732,71.26,0.895,9076,106.05,0.583,381.301,0.763,2.242,gonen,2
9470,165.685,73.916,0.895,9733,109.807,0.745,394.611,0.764,2.242,gonen,2
8426,155.587,69.411,0.895,8628,103.578,0.584,369.177,0.777,2.242,gonen,2
8941,161.202,71.916,0.895,9218,106.696,0.694,384.637,0.759,2.242,gonen,2
8129,154.147,68.768,0.895,8264,101.736,0.561,367.126,0.758,2.242,gonen,2
8877,160.287,71.505,0.895,9129,106.313,0.573,382.229,0.764,2.242,gonen,2
9056,161.365,71.985,0.895,9228,107.38,0.675,380.941,0.784,2.242,gonen,2
9473,165.181,73.687,0.895,9696,109.824,0.57,398.536,0.749,2.242,gonen,2
8894,160.986,71.815,0.895,9543,106.415,0.662,428.329,0.609,2.242,gonen,2
8232,154.338,68.849,0.895,8461,102.378,0.578,367.713,0.765,2.242,gonen,2
9712,167.295,74.625,0.895,9879,111.201,0.779,395.033,0.782,2.242,gonen,2
9043,162.028,72.274,0.895,9329,107.303,0.707,387.457,0.757,2.242,gonen,2
8715,158.155,70.546,0.895,8833,105.339,0.583,375.438,0.777,2.242,gonen,2
8887,160.258,71.48,0.895,9122,106.373,0.74,380.32,0.772,2.242,gonen,2
8265,154.817,69.049,0.895,8639,102.583,0.63,372.506,0.748,2.242,gonen,2
8768,159.276,71.035,0.895,8951,105.659,0.69,376.765,0.776,2.242,gonen,2
8144,153.682,68.54,0.895,8358,101.83,0.563,365.639,0.765,2.242,gonen,2
7686,149.618,66.725,0.895,7984,98.925,0.561,363.865,0.73,2.242,gonen,1
7674,149.036,66.465,0.895,7885,98.848,0.581,354.96,0.765,2.242,gonen,1
7492,146.986,65.551,0.895,7608,97.668,0.577,347.303,0.781,2.242,gonen,1
9146,162.218,72.342,0.895,9272,107.912,0.771,382.454,0.786,2.242,gonen,2
8725,159.073,70.94,0.895,8924,105.399,0.6,379.04,0.763,2.242,gonen,2
9044,161.466,72.005,0.895,9233,107.309,0.801,384.464,0.769,2.242,gonen,2
8944,160.472,71.562,0.895,9071,106.714,0.609,378.008,0.787,2.242,gonen,2
9146,161.994,72.239,0.895,9339,107.912,0.719,384.794,0.776,2.242,gonen,2
8252,154.853,69.05,0.895,8432,102.503,0.57,367.671,0.767,2.243,gonen,2
7173,143.754,64.1,0.895,7292,95.566,0.628,338.781,0.785,2.243,gonen,1
9307,164.101,73.172,0.895,9557,108.858,0.761,387.68,0.778,2.243,gonen,2
6866,141.728,63.195,0.895,7013,93.499,0.738,335.62,0.766,2.243,gonen,1
9177,162.561,72.478,0.895,9428,108.095,0.565,385.703,0.775,2.243,gonen,2
9009,161.129,71.832,0.895,9174,107.101,0.731,381.553,0.778,2.243,gonen,2
6870,141.073,62.892,0.895,6981,93.526,0.581,336.219,0.764,2.243,gonen,1
9192,163.273,72.784,0.895,9476,108.183,0.783,389.384,0.762,2.243,gonen,2
8724,158.859,70.816,0.895,8991,105.393,0.566,380.745,0.756,2.243,gonen,2
8868,160.123,71.38,0.895,9027,106.26,0.769,379.509,0.774,2.243,gonen,2
9244,163.559,72.91,0.895,9498,108.489,0.576,390.044,0.764,2.243,gonen,2
8579,157.229,70.089,0.895,8809,104.514,0.567,371.783,0.78,2.243,gonen,2
9235,162.964,72.644,0.895,9411,108.436,0.775,384.397,0.785,2.243,gonen,2
8781,159.324,71.02,0.895,8960,105.737,0.588,376.238,0.78,2.243,gonen,2
8856,159.72,71.195,0.895,9122,106.188,0.58,388.331,0.738,2.243,gonen,2
8381,155.825,69.455,0.895,8623,103.301,0.598,372.184,0.76,2.244,gonen,2
9135,162.347,72.359,0.895,9288,107.847,0.568,382.327,0.785,2.244,gonen,2
9036,161.635,72.041,0.895,9241,107.261,0.729,385.34,0.765,2.244,gonen,2
8831,159.6,71.132,0.895,9077,106.038,0.761,379.071,0.772,2.244,gonen,2
8291,154.8,68.993,0.895,8538,102.744,0.797,366.285,0.777,2.244,gonen,2
8777,158.893,70.815,0.895,8959,105.713,0.792,374.638,0.786,2.244,gonen,2
7327,145.41,64.806,0.895,7464,96.587,0.578,343.008,0.783,2.244,gonen,1
8468,156.283,69.651,0.895,8731,103.835,0.609,367.521,0.788,2.244,gonen,2
8930,161.333,71.899,0.895,9194,106.63,0.725,384.017,0.761,2.244,gonen,2
7762,150.224,66.946,0.895,7966,99.413,0.656,360.026,0.753,2.244,gonen,1
9419,164.908,73.489,0.895,9623,109.511,0.558,395.922,0.755,2.244,gonen,2
9060,161.84,72.121,0.895,9229,107.404,0.68,383.033,0.776,2.244,gonen,2
6545,137.656,61.343,0.895,6679,91.287,0.783,325.241,0.778,2.244,gonen,1
7199,144.145,64.234,0.895,7314,95.739,0.696,338.622,0.789,2.244,gonen,1
8909,161.462,71.948,0.895,9242,106.505,0.596,389.617,0.738,2.244,gonen,2
8325,154.959,69.049,0.895,8548,102.955,0.766,370.363,0.763,2.244,gonen,2
9522,165.706,73.837,0.895,9685,110.108,0.773,390.625,0.784,2.244,gonen,2
8709,158.934,70.82,0.895,9033,105.303,0.575,383.134,0.746,2.244,gonen,2
8604,158.118,70.456,0.895,8922,104.666,0.661,378.898,0.753,2.244,gonen,2
8332,154.817,68.985,0.895,8488,102.998,0.695,366.162,0.781,2.244,gonen,2
8242,154.03,68.634,0.895,8379,102.44,0.785,362.341,0.789,2.244,gonen,2
8938,160.338,71.444,0.895,9100,106.678,0.612,378.388,0.784,2.244,gonen,2
10193,171.531,76.431,0.895,10402,113.922,0.665,406.72,0.774,2.244,gonen,2
7186,144.165,64.237,0.895,7365,95.653,0.574,344.622,0.76,2.244,gonen,1
9407,165.433,73.706,0.895,9680,109.441,0.561,395.908,0.754,2.244,gonen,2
8481,156.694,69.812,0.895,8687,103.915,0.793,370.95,0.775,2.245,gonen,2
6927,141.421,63.006,0.895,7042,93.913,0.653,331.684,0.791,2.245,gonen,1
9234,163.621,72.895,0.895,9649,108.43,0.721,402.468,0.716,2.245,gonen,2
8890,159.872,71.222,0.895,9041,106.391,0.626,376.477,0.788,2.245,gonen,2
9065,161.84,72.098,0.895,9265,107.433,0.573,382.602,0.778,2.245,gonen,2
6330,135.444,60.339,0.895,6477,89.775,0.641,320.081,0.776,2.245,gonen,3
8223,154.07,68.634,0.895,8499,102.322,0.568,365.472,0.774,2.245,gonen,2
6984,142.41,63.439,0.895,7198,94.299,0.588,340.477,0.757,2.245,gonen,1
